10855,EB,35,2017-06-20 07:45:00
10855,WB,61,2017-06-20 07:45:00
11787,NB,71,2017-06-20 07:45:00
11787,SB,18,2017-06-20 07:45:00
160346,EB,91,2017-06-20 07:45:00
160344,WB,57,2017-06-20 07:45:00
160222,EB,71,2017-06-20 08:00:00
160222,WB,158,2017-06-20 08:00:00
105505,NB,67,2017-06-20 08:00:00
105505,SB,12,2017-06-20 08:00:00
10855,EB,38,2017-06-20 08:00:00
10855,WB,77,2017-06-20 08:00:00
11787,NB,62,2017-06-20 08:00:00
11787,SB,28,2017-06-20 08:00:00
160346,EB,95,2017-06-20 08:00:00
160344,WB,66,2017-06-20 08:00:00
160222,EB,76,2017-06-20 08:15:00
160222,WB,118,2017-06-20 08:15:00
105505,NB,62,2017-06-20 08:15:00
105505,SB,25,2017-06-20 08:15:00
10855,EB,47,2017-06-20 08:15:00
10855,WB,52,2017-06-20 08:15:00
11787,NB,55,2017-06-20 08:15:00
11787,SB,17,2017-06-20 08:15:00
160346,EB,85,2017-06-20 08:15:00
160344,WB,62,2017-06-20 08:15:00
160222,EB,51,2017-06-20 08:30:00
160222,WB,84,2017-06-20 08:30:00
105505,NB,59,2017-06-20 08:30:00
105505,SB,24,2017-06-20 08:30:00
10855,EB,55,2017-06-20 08:30:00
10855,WB,57,2017-06-20 08:30:00
11787,NB,51,2017-06-20 08:30:00
11787,SB,18,2017-06-20 08:30:00
160346,EB,72,2017-06-20 08:30:00
160344,WB,78,2017-06-20 08:30:00
160222,EB,56,2017-06-20 08:45:00
160222,WB,94,2017-06-20 08:45:00
105505,NB,42,2017-06-20 08:45:00
105505,SB,18,2017-06-20 08:45:00
10855,EB,38,2017-06-20 08:45:00
10855,WB,58,2017-06-20 08:45:00
11787,NB,63,2017-06-20 08:45:00
11787,SB,18,2017-06-20 08:45:00
160346,EB,73,2017-06-20 08:45:00
160344,WB,81,2017-06-20 08:45:00
160222,EB,46,2017-06-20 09:00:00
160222,WB,81,2017-06-20 09:00:00
105505,NB,49,2017-06-20 09:00:00
105505,SB,21,2017-06-20 09:00:00
10855,EB,37,2017-06-20 09:00:00
10855,WB,51,2017-06-20 09:00:00
11787,NB,56,2017-06-20 09:00:00
11787,SB,16,2017-06-20 09:00:00
160346,EB,63,2017-06-20 09:00:00
160344,WB,90,2017-06-20 09:00:00
160222,EB,67,2017-06-20 09:15:00
160222,WB,57,2017-06-20 09:15:00
105505,NB,27,2017-06-20 09:15:00
105505,SB,20,2017-06-20 09:15:00
10855,EB,38,2017-06-20 09:15:00
10855,WB,54,2017-06-20 09:15:00
11787,NB,47,2017-06-20 09:15:00
11787,SB,14,2017-06-20 09:15:00
160346,EB,51,2017-06-20 09:15:00
160344,WB,86,2017-06-20 09:15:00
160222,EB,64,2017-06-20 09:30:00
160222,WB,79,2017-06-20 09:30:00
105505,NB,23,2017-06-20 09:30:00
105505,SB,17,2017-06-20 09:30:00
10855,EB,32,2017-06-20 09:30:00
10855,WB,39,2017-06-20 09:30:00
11787,NB,33,2017-06-20 09:30:00
11787,SB,13,2017-06-20 09:30:00
160346,EB,58,2017-06-20 09:30:00
160344,WB,61,2017-06-20 09:30:00
160222,EB,55,2017-06-20 09:45:00
160222,WB,64,2017-06-20 09:45:00
105505,NB,33,2017-06-20 09:45:00
105505,SB,26,2017-06-20 09:45:00
10855,EB,33,2017-06-20 09:45:00
10855,WB,38,2017-06-20 09:45:00
11787,NB,34,2017-06-20 09:45:00
11787,SB,15,2017-06-20 09:45:00
160346,EB,74,2017-06-20 09:45:00
160344,WB,76,2017-06-20 09:45:00
160222,EB,50,2017-06-20 10:00:00
160222,WB,66,2017-06-20 10:00:00
105505,NB,22,2017-06-20 10:00:00
105505,SB,24,2017-06-20 10:00:00
10855,EB,42,2017-06-20 10:00:00
10855,WB,43,2017-06-20 10:00:00
11787,NB,42,2017-06-20 10:00:00
11787,SB,5,2017-06-20 10:00:00
160346,EB,42,2017-06-20 10:00:00
160344,WB,73,2017-06-20 10:00:00
160222,EB,45,2017-06-20 10:15:00
160222,WB,68,2017-06-20 10:15:00
105505,NB,20,2017-06-20 10:15:00
105505,SB,32,2017-06-20 10:15:00
10855,EB,30,2017-06-20 10:15:00
10855,WB,52,2017-06-20 10:15:00
11787,NB,29,2017-06-20 10:15:00
11787,SB,12,2017-06-20 10:15:00
160346,EB,41,2017-06-20 10:15:00
160344,WB,78,2017-06-20 10:15:00
160222,EB,71,2017-06-20 10:30:00
160222,WB,61,2017-06-20 10:30:00
105505,NB,40,2017-06-20 10:30:00
105505,SB,47,2017-06-20 10:30:00
10855,EB,47,2017-06-20 10:30:00
10855,WB,53,2017-06-20 10:30:00
11787,NB,42,2017-06-20 10:30:00
11787,SB,12,2017-06-20 10:30:00
160346,EB,55,2017-06-20 10:30:00
160344,WB,83,2017-06-20 10:30:00
160222,EB,73,2017-06-20 10:45:00
160222,WB,68,2017-06-20 10:45:00
105505,NB,29,2017-06-20 10:45:00
105505,SB,28,2017-06-20 10:45:00
10855,EB,39,2017-06-20 10:45:00
10855,WB,56,2017-06-20 10:45:00
11787,NB,49,2017-06-20 10:45:00
11787,SB,8,2017-06-20 10:45:00
160346,EB,64,2017-06-20 10:45:00
160344,WB,86,2017-06-20 10:45:00
160222,EB,54,2017-06-20 11:00:00
160222,WB,89,2017-06-20 11:00:00
105505,NB,26,2017-06-20 11:00:00
105505,SB,34,2017-06-20 11:00:00
10855,EB,43,2017-06-20 11:00:00
10855,WB,38,2017-06-20 11:00:00
11787,NB,48,2017-06-20 11:00:00
11787,SB,13,2017-06-20 11:00:00
160346,EB,48,2017-06-20 11:00:00
160344,WB,94,2017-06-20 11:00:00
160222,EB,74,2017-06-20 11:15:00
160222,WB,86,2017-06-20 11:15:00
105505,NB,28,2017-06-20 11:15:00
105505,SB,22,2017-06-20 11:15:00
10855,EB,35,2017-06-20 11:15:00
10855,WB,43,2017-06-20 11:15:00
11787,NB,39,2017-06-20 11:15:00
11787,SB,20,2017-06-20 11:15:00
160346,EB,49,2017-06-20 11:15:00
160344,WB,91,2017-06-20 11:15:00
160222,EB,54,2017-06-20 11:30:00
160222,WB,65,2017-06-20 11:30:00
105505,NB,31,2017-06-20 11:30:00
105505,SB,27,2017-06-20 11:30:00
10855,EB,42,2017-06-20 11:30:00
10855,WB,52,2017-06-20 11:30:00
11787,NB,41,2017-06-20 11:30:00
11787,SB,9,2017-06-20 11:30:00
160346,EB,32,2017-06-20 11:30:00
160344,WB,92,2017-06-20 11:30:00
160222,EB,66,2017-06-20 11:45:00
160222,WB,71,2017-06-20 11:45:00
105505,NB,24,2017-06-20 11:45:00
105505,SB,27,2017-06-20 11:45:00
10855,EB,42,2017-06-20 11:45:00
10855,WB,68,2017-06-20 11:45:00
11787,NB,44,2017-06-20 11:45:00
11787,SB,18,2017-06-20 11:45:00
160346,EB,63,2017-06-20 11:45:00
160344,WB,106,2017-06-20 11:45:00
160222,EB,62,2017-06-20 12:00:00
160222,WB,67,2017-06-20 12:00:00
105505,NB,17,2017-06-20 12:00:00
105505,SB,33,2017-06-20 12:00:00
10855,EB,47,2017-06-20 12:00:00
10855,WB,56,2017-06-20 12:00:00
11787,NB,54,2017-06-20 12:00:00
11787,SB,22,2017-06-20 12:00:00
160346,EB,53,2017-06-20 12:00:00
160344,WB,68,2017-06-20 12:00:00
160222,EB,63,2017-06-20 12:15:00
160222,WB,82,2017-06-20 12:15:00
105505,NB,23,2017-06-20 12:15:00
105505,SB,41,2017-06-20 12:15:00
10855,EB,47,2017-06-20 12:15:00
10855,WB,46,2017-06-20 12:15:00
11787,NB,50,2017-06-20 12:15:00
11787,SB,19,2017-06-20 12:15:00
160346,EB,73,2017-06-20 12:15:00
160344,WB,97,2017-06-20 12:15:00
160222,EB,69,2017-06-20 12:30:00
160222,WB,80,2017-06-20 12:30:00
105505,NB,37,2017-06-20 12:30:00
105505,SB,29,2017-06-20 12:30:00
10855,EB,48,2017-06-20 12:30:00
10855,WB,55,2017-06-20 12:30:00
11787,NB,50,2017-06-20 12:30:00
11787,SB,16,2017-06-20 12:30:00
160346,EB,53,2017-06-20 12:30:00
160344,WB,103,2017-06-20 12:30:00
160222,EB,61,2017-06-20 12:45:00
160222,WB,92,2017-06-20 12:45:00
105505,NB,25,2017-06-20 12:45:00
105505,SB,32,2017-06-20 12:45:00
10855,EB,48,2017-06-20 12:45:00
10855,WB,44,2017-06-20 12:45:00
11787,NB,66,2017-06-20 12:45:00
11787,SB,22,2017-06-20 12:45:00
160346,EB,57,2017-06-20 12:45:00
160344,WB,74,2017-06-20 12:45:00
160222,EB,55,2017-06-20 13:00:00
160222,WB,67,2017-06-20 13:00:00
105505,NB,33,2017-06-20 13:00:00
105505,SB,22,2017-06-20 13:00:00
10855,EB,38,2017-06-20 13:00:00
10855,WB,48,2017-06-20 13:00:00
11787,NB,46,2017-06-20 13:00:00
11787,SB,19,2017-06-20 13:00:00
160346,EB,50,2017-06-20 13:00:00
160344,WB,63,2017-06-20 13:00:00
160222,EB,68,2017-06-20 13:15:00
160222,WB,77,2017-06-20 13:15:00
105505,NB,43,2017-06-20 13:15:00
105505,SB,40,2017-06-20 13:15:00
10855,EB,58,2017-06-20 13:15:00
